x_rays.png/best_cnn_1.png/cnns.png,Reconhecimento de pneumonia em imagens de raio X,https://github.com/anagontijo/X_Ray_Pneumonia_Recognition,"Este projeto foi desenvolvido durante o curso de Aprendizado de Máquinas do Departamento de Ciência da Computação da UFMG. O foco do projeto era utilizar conhecimentos de aprendizado de máquina em alguma situação real, com tema livre. O tema que escolhi foi o estudo de imagens de raio X para classificação entre pulmões com pneumonia ou não, pois sempre me interessei pela forma que a computação pode ajudar a medicina, e gostaria de entender melhor sobre isso.",poster_xray.pdf,Poster
graph_2.jpeg/graph_2_1.jpeg/graph_2_2.jpeg,Método de Johnson,https://github.com/anagontijo/Johnson_Methods,"Projeto final do curso de Teoria dos Grafos, em que implementei os métodos de caminhos mínimos em grafos Dijkstra, Bellman-Ford e Johnson. Cada um destes métodos tem aplicações expecificas, principalmente relacionada aos pesos das arestas dos grafos.",Johnson.pdf,Documentação
